"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run"
"Central Coast","Chum",507,"Mussel-Kynoch",2004,NA,118046,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2005,NA,115050,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2006,NA,79510,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2007,NA,40480,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2008,NA,20755,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2009,NA,22151,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2010,NA,25240,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2011,NA,136700,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2012,NA,70697,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2013,NA,78496,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2014,NA,48074,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2015,NA,38480,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2016,NA,32779,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2017,NA,17025,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2018,NA,17858,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2019,NA,22150,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2020,NA,3080,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2021,NA,27000,NA
"Central Coast","Chum",507,"Mussel-Kynoch",2022,NA,22524,NA
"Central Coast","Chum",501,"Rivers Inlet",1950,NA,17750,NA
"Central Coast","Chum",501,"Rivers Inlet",1951,NA,13000,NA
"Central Coast","Chum",501,"Rivers Inlet",1952,NA,15000,NA
"Central Coast","Chum",501,"Rivers Inlet",1953,NA,33050,NA
"Central Coast","Chum",501,"Rivers Inlet",1954,NA,16602,NA
"Central Coast","Chum",501,"Rivers Inlet",1955,NA,2377,NA
"Central Coast","Chum",501,"Rivers Inlet",1956,NA,7850,NA
"Central Coast","Chum",501,"Rivers Inlet",1957,NA,7000,NA
"Central Coast","Chum",501,"Rivers Inlet",1958,NA,57575,NA
"Central Coast","Chum",501,"Rivers Inlet",1959,NA,5825,NA
"Central Coast","Chum",501,"Rivers Inlet",1960,NA,12675,NA
"Central Coast","Chum",501,"Rivers Inlet",1961,NA,10050,NA
"Central Coast","Chum",501,"Rivers Inlet",1962,NA,13125,NA
"Central Coast","Chum",501,"Rivers Inlet",1963,NA,13075,NA
"Central Coast","Chum",501,"Rivers Inlet",1964,NA,15125,NA
"Central Coast","Chum",501,"Rivers Inlet",1965,NA,825,NA
"Central Coast","Chum",501,"Rivers Inlet",1966,NA,38925,NA
"Central Coast","Chum",501,"Rivers Inlet",1967,NA,7025,NA
"Central Coast","Chum",501,"Rivers Inlet",1968,NA,11125,NA
"Central Coast","Chum",501,"Rivers Inlet",1969,NA,2000,NA
"Central Coast","Chum",501,"Rivers Inlet",1970,NA,16075,NA
"Central Coast","Chum",501,"Rivers Inlet",1971,NA,7555,NA
"Central Coast","Chum",501,"Rivers Inlet",1972,NA,16156,NA
"Central Coast","Chum",501,"Rivers Inlet",1973,NA,7200,NA
"Central Coast","Chum",501,"Rivers Inlet",1974,NA,24500,NA
"Central Coast","Chum",501,"Rivers Inlet",1975,NA,5600,NA
"Central Coast","Chum",501,"Rivers Inlet",1976,NA,595,NA
"Central Coast","Chum",501,"Rivers Inlet",1977,NA,2290,NA
"Central Coast","Chum",501,"Rivers Inlet",1978,NA,23850,NA
"Central Coast","Chum",501,"Rivers Inlet",1979,NA,2800,NA
"Central Coast","Chum",501,"Rivers Inlet",1980,NA,6675,NA
"Central Coast","Chum",501,"Rivers Inlet",1981,NA,3750,NA
"Central Coast","Chum",501,"Rivers Inlet",1982,NA,51005,NA
"Central Coast","Chum",501,"Rivers Inlet",1983,NA,13274,NA
"Central Coast","Chum",501,"Rivers Inlet",1984,NA,2784,NA
"Central Coast","Chum",501,"Rivers Inlet",1985,NA,14327,NA
"Central Coast","Chum",501,"Rivers Inlet",1986,NA,161595,NA
"Central Coast","Chum",501,"Rivers Inlet",1987,NA,47253,NA
"Central Coast","Chum",501,"Rivers Inlet",1988,NA,6654,NA
"Central Coast","Chum",501,"Rivers Inlet",1989,NA,1503,NA
"Central Coast","Chum",501,"Rivers Inlet",1990,NA,2910,NA
"Central Coast","Chum",501,"Rivers Inlet",1991,NA,882,NA
"Central Coast","Chum",501,"Rivers Inlet",1992,NA,5275,NA
"Central Coast","Chum",501,"Rivers Inlet",1993,NA,1060,NA
"Central Coast","Chum",501,"Rivers Inlet",1994,NA,7745,NA
"Central Coast","Chum",501,"Rivers Inlet",1995,NA,17565,NA
"Central Coast","Chum",501,"Rivers Inlet",1996,NA,6450,NA
"Central Coast","Chum",501,"Rivers Inlet",1997,NA,4835,NA
"Central Coast","Chum",501,"Rivers Inlet",1998,NA,40950,NA
"Central Coast","Chum",501,"Rivers Inlet",1999,NA,10680,NA
"Central Coast","Chum",501,"Rivers Inlet",2000,NA,11725,NA
"Central Coast","Chum",501,"Rivers Inlet",2001,NA,10380,NA
"Central Coast","Chum",501,"Rivers Inlet",2002,NA,65900,NA
"Central Coast","Chum",501,"Rivers Inlet",2003,NA,97500,NA
"Central Coast","Chum",501,"Rivers Inlet",2004,NA,66200,NA
"Central Coast","Chum",501,"Rivers Inlet",2005,NA,61850,NA
"Central Coast","Chum",501,"Rivers Inlet",2006,NA,33100,NA
"Central Coast","Chum",501,"Rivers Inlet",2007,NA,32000,NA
"Central Coast","Chum",501,"Rivers Inlet",2008,NA,3130,NA
"Central Coast","Chum",501,"Rivers Inlet",2009,NA,4980,NA
"Central Coast","Chum",501,"Rivers Inlet",2010,NA,1820,NA
"Central Coast","Chum",501,"Rivers Inlet",2011,NA,9425,NA
"Central Coast","Chum",501,"Rivers Inlet",2012,NA,5100,NA
"Central Coast","Chum",501,"Rivers Inlet",2014,NA,1950,NA
"Central Coast","Chum",501,"Rivers Inlet",2015,NA,250,NA
"Central Coast","Chum",501,"Rivers Inlet",2016,NA,100,NA
"Central Coast","Chum",501,"Rivers Inlet",2017,NA,2364,NA
"Central Coast","Chum",501,"Rivers Inlet",2018,NA,1937,NA
"Central Coast","Chum",501,"Rivers Inlet",2019,NA,1230,NA
"Central Coast","Chum",501,"Rivers Inlet",2020,NA,161,NA
"Central Coast","Chum",501,"Rivers Inlet",2021,NA,2186,NA
"Central Coast","Chum",501,"Rivers Inlet",2022,NA,5833,NA
"Central Coast","Chum",500,"Smith Inlet",1950,NA,18200,NA
"Central Coast","Chum",500,"Smith Inlet",1951,NA,7450,NA
"Central Coast","Chum",500,"Smith Inlet",1952,NA,19500,NA
"Central Coast","Chum",500,"Smith Inlet",1953,NA,19450,NA
"Central Coast","Chum",500,"Smith Inlet",1954,NA,25300,NA
"Central Coast","Chum",500,"Smith Inlet",1955,NA,5125,NA
"Central Coast","Chum",500,"Smith Inlet",1956,NA,15500,NA
"Central Coast","Chum",500,"Smith Inlet",1957,NA,16750,NA
"Central Coast","Chum",500,"Smith Inlet",1958,NA,43600,NA
"Central Coast","Chum",500,"Smith Inlet",1959,NA,13325,NA
"Central Coast","Chum",500,"Smith Inlet",1960,NA,16000,NA
"Central Coast","Chum",500,"Smith Inlet",1961,NA,9250,NA
"Central Coast","Chum",500,"Smith Inlet",1962,NA,52250,NA
"Central Coast","Chum",500,"Smith Inlet",1963,NA,32250,NA
"Central Coast","Chum",500,"Smith Inlet",1964,NA,31150,NA
"Central Coast","Chum",500,"Smith Inlet",1965,NA,1700,NA
"Central Coast","Chum",500,"Smith Inlet",1966,NA,4000,NA
"Central Coast","Chum",500,"Smith Inlet",1967,NA,15625,NA
"Central Coast","Chum",500,"Smith Inlet",1968,NA,26825,NA
"Central Coast","Chum",500,"Smith Inlet",1969,NA,3475,NA
"Central Coast","Chum",500,"Smith Inlet",1970,NA,37525,NA
"Central Coast","Chum",500,"Smith Inlet",1971,NA,27500,NA
"Central Coast","Chum",500,"Smith Inlet",1972,NA,46275,NA
"Central Coast","Chum",500,"Smith Inlet",1973,NA,79525,NA
"Central Coast","Chum",500,"Smith Inlet",1974,NA,31075,NA
"Central Coast","Chum",500,"Smith Inlet",1975,NA,10503,NA
"Central Coast","Chum",500,"Smith Inlet",1976,NA,12550,NA
"Central Coast","Chum",500,"Smith Inlet",1977,NA,47200,NA
"Central Coast","Chum",500,"Smith Inlet",1978,NA,41250,NA
"Central Coast","Chum",500,"Smith Inlet",1979,NA,19250,NA
"Central Coast","Chum",500,"Smith Inlet",1980,NA,70500,NA
"Central Coast","Chum",500,"Smith Inlet",1981,NA,70100,NA
"Central Coast","Chum",500,"Smith Inlet",1982,NA,95375,NA
"Central Coast","Chum",500,"Smith Inlet",1983,NA,50452,NA
"Central Coast","Chum",500,"Smith Inlet",1984,NA,22855,NA
"Central Coast","Chum",500,"Smith Inlet",1985,NA,35325,NA
"Central Coast","Chum",500,"Smith Inlet",1986,NA,87625,NA
"Central Coast","Chum",500,"Smith Inlet",1987,NA,53150,NA
"Central Coast","Chum",500,"Smith Inlet",1988,NA,63419,NA
"Central Coast","Chum",500,"Smith Inlet",1989,NA,21860,NA
"Central Coast","Chum",500,"Smith Inlet",1990,NA,46220,NA
"Central Coast","Chum",500,"Smith Inlet",1991,NA,32800,NA
"Central Coast","Chum",500,"Smith Inlet",1992,NA,15925,NA
"Central Coast","Chum",500,"Smith Inlet",1993,NA,20500,NA
"Central Coast","Chum",500,"Smith Inlet",1994,NA,21520,NA
"Central Coast","Chum",500,"Smith Inlet",1995,NA,47510,NA
"Central Coast","Chum",500,"Smith Inlet",1996,NA,29100,NA
"Central Coast","Chum",500,"Smith Inlet",1997,NA,6750,NA
"Central Coast","Chum",500,"Smith Inlet",1998,NA,11015,NA
"Central Coast","Chum",500,"Smith Inlet",1999,NA,17200,NA
"Central Coast","Chum",500,"Smith Inlet",2000,NA,31784,NA
"Central Coast","Chum",500,"Smith Inlet",2001,NA,30388,NA
"Central Coast","Chum",500,"Smith Inlet",2002,NA,81400,NA
"Central Coast","Chum",500,"Smith Inlet",2003,NA,74000,NA
"Central Coast","Chum",500,"Smith Inlet",2004,NA,66000,NA
"Central Coast","Chum",500,"Smith Inlet",2005,NA,16700,NA
"Central Coast","Chum",500,"Smith Inlet",2006,NA,25330,NA
"Central Coast","Chum",500,"Smith Inlet",2007,NA,10905,NA
"Central Coast","Chum",500,"Smith Inlet",2008,NA,9075,NA
"Central Coast","Chum",500,"Smith Inlet",2009,NA,17466,NA
"Central Coast","Chum",500,"Smith Inlet",2010,NA,5206,NA
"Central Coast","Chum",500,"Smith Inlet",2011,NA,9500,NA
"Central Coast","Chum",500,"Smith Inlet",2012,NA,9500,NA
"Central Coast","Chum",500,"Smith Inlet",2013,NA,16000,NA
"Central Coast","Chum",500,"Smith Inlet",2014,NA,10000,NA
"Central Coast","Chum",500,"Smith Inlet",2016,NA,3805,NA
"Central Coast","Chum",500,"Smith Inlet",2017,NA,2672,NA
"Central Coast","Chum",500,"Smith Inlet",2018,NA,14955,NA
"Central Coast","Chum",500,"Smith Inlet",2019,NA,1240,NA
"Central Coast","Chum",500,"Smith Inlet",2020,NA,860,NA
"Central Coast","Chum",500,"Smith Inlet",2021,NA,465,NA
"Central Coast","Chum",500,"Smith Inlet",2022,NA,6600,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1950,NA,268157,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1951,NA,202479,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1952,NA,244296,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1953,NA,224255,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1954,NA,278713,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1955,NA,164551,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1956,NA,212181,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1957,NA,170523,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1958,NA,146174,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1959,NA,124300,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1960,NA,63512,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1961,NA,72890,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1962,NA,189050,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1963,NA,169875,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1964,NA,160050,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1965,NA,52675,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1966,NA,395650,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1967,NA,117220,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1968,NA,286825,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1969,NA,191540,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1970,NA,360450,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1971,NA,199350,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1972,NA,221600,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1973,NA,310225,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1974,NA,174700,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1975,NA,78605,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1976,NA,94700,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1977,NA,164050,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1978,NA,178790,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1979,NA,125792,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1980,NA,99797,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1981,NA,120197,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1982,NA,171245,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1983,NA,101700,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1984,NA,142096,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1985,NA,128152,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1986,NA,112607,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1987,NA,83846,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1988,NA,160498,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1989,NA,79438,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1990,NA,117717,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1991,NA,103880,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1992,NA,48109,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1993,NA,93732,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1994,NA,57386,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1995,NA,131100,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1996,NA,211635,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1997,NA,144535,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1998,NA,163920,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",1999,NA,118250,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2000,NA,124170,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2001,NA,138952,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2002,NA,142970,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2003,NA,182250,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2004,NA,243736,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2005,NA,114037,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2006,NA,108890,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2007,NA,54360,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2008,NA,35636,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2009,NA,100110,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2010,NA,82862,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2011,NA,166116,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2012,NA,116292,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2013,NA,129549,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2014,NA,120048,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2015,NA,106480,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2016,NA,54092,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2017,NA,76277,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2018,NA,84030,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2019,NA,109053,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2020,NA,18517,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2021,NA,38447,NA
"Central Coast","Chum",503,"Spiller-Fitz-Hugh-Burke",2022,NA,48207,NA
"Central Coast","Chum",502,"Wannock",1950,NA,35000,NA
"Central Coast","Chum",502,"Wannock",1951,NA,35000,NA
"Central Coast","Chum",502,"Wannock",1952,NA,7500,NA
"Central Coast","Chum",502,"Wannock",1953,NA,35000,NA
"Central Coast","Chum",502,"Wannock",1955,NA,750,NA
"Central Coast","Chum",502,"Wannock",1956,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1957,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1958,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1961,NA,3500,NA
"Central Coast","Chum",502,"Wannock",1962,NA,3500,NA
"Central Coast","Chum",502,"Wannock",1963,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1964,NA,35000,NA
"Central Coast","Chum",502,"Wannock",1966,NA,3500,NA
"Central Coast","Chum",502,"Wannock",1967,NA,7500,NA
"Central Coast","Chum",502,"Wannock",1968,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1969,NA,7500,NA
"Central Coast","Chum",502,"Wannock",1970,NA,7500,NA
"Central Coast","Chum",502,"Wannock",1971,NA,1800,NA
"Central Coast","Chum",502,"Wannock",1972,NA,8000,NA
"Central Coast","Chum",502,"Wannock",1973,NA,9000,NA
"Central Coast","Chum",502,"Wannock",1974,NA,35000,NA
"Central Coast","Chum",502,"Wannock",1975,NA,8000,NA
"Central Coast","Chum",502,"Wannock",1976,NA,1500,NA
"Central Coast","Chum",502,"Wannock",1977,NA,2000,NA
"Central Coast","Chum",502,"Wannock",1978,NA,30000,NA
"Central Coast","Chum",502,"Wannock",1979,NA,10000,NA
"Central Coast","Chum",502,"Wannock",1980,NA,1500,NA
"Central Coast","Chum",502,"Wannock",1981,NA,4000,NA
"Central Coast","Chum",502,"Wannock",1982,NA,25000,NA
"Central Coast","Chum",502,"Wannock",1983,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1984,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1985,NA,5000,NA
"Central Coast","Chum",502,"Wannock",1986,NA,25000,NA
"Central Coast","Chum",502,"Wannock",1987,NA,25000,NA
"Central Coast","Chum",502,"Wannock",1988,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1989,NA,8000,NA
"Central Coast","Chum",502,"Wannock",1990,NA,10000,NA
"Central Coast","Chum",502,"Wannock",1991,NA,4000,NA
"Central Coast","Chum",502,"Wannock",1992,NA,9000,NA
"Central Coast","Chum",502,"Wannock",1993,NA,7000,NA
"Central Coast","Chum",502,"Wannock",1994,NA,4000,NA
"Central Coast","Chum",502,"Wannock",1995,NA,15000,NA
"Central Coast","Chum",502,"Wannock",1996,NA,4000,NA
"Central Coast","Chum",502,"Wannock",1997,NA,2000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1950,NA,38800,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1951,NA,45050,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1952,NA,20450,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1953,NA,20400,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1954,NA,87950,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1955,NA,32900,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1956,NA,85900,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1957,NA,78250,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1958,NA,45750,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1959,NA,93700,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1960,NA,35200,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1961,NA,38900,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1962,NA,35950,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1963,NA,75000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1964,NA,75000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1965,NA,38500,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1966,NA,44075,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1967,NA,4775,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1968,NA,61850,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1969,NA,11000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1970,NA,56000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1971,NA,16400,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1972,NA,20750,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1973,NA,40400,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1974,NA,19500,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1975,NA,19925,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1976,NA,56500,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1977,NA,27900,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1978,NA,26900,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1979,NA,31725,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1980,NA,15100,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1981,NA,12250,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1982,NA,6615,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1983,NA,29200,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1984,NA,50800,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1985,NA,15200,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1986,NA,30000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1987,NA,7500,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1988,NA,20050,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1989,NA,12294,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1990,NA,22700,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1991,NA,25080,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1992,NA,15800,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1993,NA,16031,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1994,NA,22000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1995,NA,30000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1996,NA,10010,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1997,NA,10000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1998,NA,81000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",1999,NA,31000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2000,NA,25000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2001,NA,85000,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2002,NA,30100,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2003,NA,43094,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2004,NA,36806,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2005,NA,17537,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2006,NA,10450,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2007,NA,19296,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2008,NA,352,NA
"Central Coast","Coho",518,"Bella Coola-Dean Rivers",2009,NA,3135,NA
