"scale","abundance_type","region","species","cuid","cu_name_pse","year","perc_anom"
"ConservationUnit","spawner","Fraser","Sockeye",745,"Harrison River (river-type)",2020,53.6
"ConservationUnit","spawner","Fraser","Sockeye",745,"Harrison River (river-type)",2021,58.2
"ConservationUnit","spawner","Fraser","Sockeye",745,"Harrison River (river-type)",2022,90.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1977,NA
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1978,NA
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1979,NA
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1980,231.4
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1981,417.6
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1982,490
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1983,344.4
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1984,375.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1985,344.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1986,576.8
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1987,816.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1988,1047.7
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1989,1342
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1990,1602.8
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1991,1688.9
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1992,1272.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1993,1513.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1994,1255.4
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1995,1066.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1996,1493.6
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1997,1561.9
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1998,1731.6
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",1999,1445.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2000,1062.3
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2001,942.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2002,897
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2003,1032.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2004,711.2
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2005,652.2
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2006,741.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2007,781.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2008,738.9
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2009,504.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2010,495
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2011,475.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2012,455.3
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2013,631
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2014,641.9
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2015,355.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2016,298.5
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2017,164.1
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2018,79.2
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2019,39.7
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2020,34.2
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2021,43.7
"ConservationUnit","spawner","Fraser","Sockeye",752,"North Barriere-Early Summer (de novo)",2022,74.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1972,NA
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1973,NA
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1974,NA
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1975,NA
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1976,77.4
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1977,55.3
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1978,48.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1979,50.3
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1980,63.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1981,46.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1982,66.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1983,76.3
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1984,93.3
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1985,148.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1986,217.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1987,281.1
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1988,314.9
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1989,266.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1990,143
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1991,81.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1992,35.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1993,25
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1994,35.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1995,56.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1996,60
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1997,92.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1998,63.1
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",1999,56.4
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2000,52.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2001,82.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2002,75
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2003,86.3
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2004,50.2
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2005,31.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2006,11.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2007,-10.1
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2008,-36.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2009,-32.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2010,-44.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2011,-48.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2012,-50.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2013,-41.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2014,-28.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2015,-11.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2016,-27.9
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2017,-34.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2018,-52.4
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2019,-68.6
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2020,-80.5
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2021,-86.8
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2022,-91.7
"ConservationUnit","spawner","Fraser","Steelhead",780,"Mid Fraser Summer",2023,-90.7
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1978,NA
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1979,NA
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1980,NA
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1981,NA
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1982,19
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1983,32.5
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1984,22.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1985,58.9
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1986,80.1
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1987,92.9
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1988,69.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1989,83.7
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1990,48.2
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1991,29.8
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1992,14.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1993,31.2
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1994,44
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1995,68
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1996,62.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1997,106.9
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1998,79.9
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",1999,78
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2000,59.5
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2001,78.9
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2002,80.8
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2003,81
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2004,49
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2005,64.2
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2006,61.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2007,20.7
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2008,15
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2009,7.8
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2010,-18.8
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2011,-35.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2012,-31.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2013,-32.5
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2014,-23.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2015,-17.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2016,-23.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2017,-42.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2018,-61.3
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2019,-72.4
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2020,-78.3
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2021,-80.6
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2022,-81.2
"ConservationUnit","spawner","Fraser","Steelhead",781,"Thompson Summer",2023,-76.4
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1980,NA
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1981,NA
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1982,NA
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1983,NA
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1984,NA
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1985,-56.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1986,-57.9
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1987,-50.4
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1988,-46.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1989,-30.8
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1990,-6.3
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1991,-3.8
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1992,19.7
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1993,5.3
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1994,2.4
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1995,-8.9
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1996,-2.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1997,2
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1998,9.1
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",1999,32.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2000,46.1
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2001,64.4
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2002,69.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2003,86.2
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2004,92.8
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2005,115.5
"ConservationUnit","spawner","Haida Gwaii","Chinook",805,"North Haida Gwaii",2006,134
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1957,NA
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1958,NA
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1959,NA
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1960,NA
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1961,-74.7
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1962,-80.2
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1963,-84.6
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1964,-67.2
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1965,-45.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1966,-9.1
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1967,-9.1
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1968,-9.1
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1969,-40.2
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1970,-24.6
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1971,75
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1972,423.5
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1973,396.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1974,453
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1975,286.4
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1976,300.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1977,360.4
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1978,300.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1979,152.9
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1980,162.3
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1981,90.1
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1982,65.5
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1983,-9.1
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1984,25.4
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1985,48.6
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1986,92.7
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1987,21.6
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1988,136.7
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1989,104.5
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1990,25.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1991,-18.8
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1992,-7
"ConservationUnit","spawner","Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",1993,-48
