"region","species","cuid","cu_name_pse","abundance_type","year","perc_anom"
"Fraser","Steelhead",781,"Thompson Summer","spawner",1981,NA
"Fraser","Steelhead",781,"Thompson Summer","spawner",1982,19
"Fraser","Steelhead",781,"Thompson Summer","spawner",1983,32.5
"Fraser","Steelhead",781,"Thompson Summer","spawner",1984,22.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",1985,58.9
"Fraser","Steelhead",781,"Thompson Summer","spawner",1986,80.1
"Fraser","Steelhead",781,"Thompson Summer","spawner",1987,92.9
"Fraser","Steelhead",781,"Thompson Summer","spawner",1988,69.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",1989,83.7
"Fraser","Steelhead",781,"Thompson Summer","spawner",1990,48.2
"Fraser","Steelhead",781,"Thompson Summer","spawner",1991,29.8
"Fraser","Steelhead",781,"Thompson Summer","spawner",1992,14.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",1993,31.2
"Fraser","Steelhead",781,"Thompson Summer","spawner",1994,44
"Fraser","Steelhead",781,"Thompson Summer","spawner",1995,68
"Fraser","Steelhead",781,"Thompson Summer","spawner",1996,62.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",1997,106.9
"Fraser","Steelhead",781,"Thompson Summer","spawner",1998,79.9
"Fraser","Steelhead",781,"Thompson Summer","spawner",1999,78
"Fraser","Steelhead",781,"Thompson Summer","spawner",2000,59.5
"Fraser","Steelhead",781,"Thompson Summer","spawner",2001,78.9
"Fraser","Steelhead",781,"Thompson Summer","spawner",2002,80.8
"Fraser","Steelhead",781,"Thompson Summer","spawner",2003,81
"Fraser","Steelhead",781,"Thompson Summer","spawner",2004,49
"Fraser","Steelhead",781,"Thompson Summer","spawner",2005,64.2
"Fraser","Steelhead",781,"Thompson Summer","spawner",2006,61.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",2007,20.7
"Fraser","Steelhead",781,"Thompson Summer","spawner",2008,15
"Fraser","Steelhead",781,"Thompson Summer","spawner",2009,7.8
"Fraser","Steelhead",781,"Thompson Summer","spawner",2010,-18.8
"Fraser","Steelhead",781,"Thompson Summer","spawner",2011,-35.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",2012,-31.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",2013,-32.5
"Fraser","Steelhead",781,"Thompson Summer","spawner",2014,-23.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",2015,-17.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",2016,-23.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",2017,-42.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",2018,-61.3
"Fraser","Steelhead",781,"Thompson Summer","spawner",2019,-72.4
"Fraser","Steelhead",781,"Thompson Summer","spawner",2020,-78.3
"Fraser","Steelhead",781,"Thompson Summer","spawner",2021,-80.6
"Fraser","Steelhead",781,"Thompson Summer","spawner",2022,-81.2
"Fraser","Steelhead",781,"Thompson Summer","spawner",2023,-76.4
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1980,NA
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1981,NA
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1982,NA
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1983,NA
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1984,NA
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1985,-56.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1986,-57.9
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1987,-50.4
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1988,-46.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1989,-30.8
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1990,-6.3
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1991,-3.8
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1992,19.7
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1993,5.3
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1994,2.4
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1995,-8.9
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1996,-2.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1997,2
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1998,9.1
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",1999,32.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2000,46.1
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2001,64.4
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2002,69.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2003,86.2
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2004,92.8
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2005,115.5
"Haida Gwaii","Chinook",805,"North Haida Gwaii","spawner",2006,134
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1957,NA
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1958,NA
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1959,NA
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1960,NA
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1961,-74.7
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1962,-80.2
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1963,-84.6
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1964,-67.2
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1965,-45.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1966,-9.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1967,-9.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1968,-9.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1969,-40.2
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1970,-24.6
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1971,75
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1972,423.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1973,396.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1974,453
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1975,286.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1976,300.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1977,360.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1978,300.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1979,152.9
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1980,162.3
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1981,90.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1982,65.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1983,-9.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1984,25.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1985,48.6
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1986,92.7
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1987,21.6
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1988,136.7
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1989,104.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1990,25.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1991,-18.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1992,-7
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1993,-48
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1994,-61.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1995,-79.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1996,-72.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1997,-79.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1998,-79.5
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",1999,-79.9
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2000,42.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2001,218.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2002,83.8
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2003,53.1
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2004,51.9
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2005,-14.6
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2006,-2
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2007,-18.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2008,-15.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2009,-58.4
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek","spawner",2010,-56
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1954,NA
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1955,NA
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1956,NA
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1957,NA
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1958,-17.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1959,-43.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1960,-15
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1961,4.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1962,25.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1963,41
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1964,130.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1965,124.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1966,153.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1967,144.5
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1968,122.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1969,114
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1970,123.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1971,92.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1972,67.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1973,67
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1974,50.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1975,11.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1976,4.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1977,-13.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1978,-19.4
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1979,-45.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1980,-37
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1981,-37.5
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1982,-31.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1983,-30.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1984,15
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1985,31.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1986,43.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1987,77.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1988,100.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1989,102.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1990,110.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1991,100.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1992,65.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1993,38.5
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1994,31.8
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1995,18.2
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1996,21.2
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1997,27
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1998,41
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",1999,35.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2000,37.4
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2001,36.2
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2002,33.2
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2003,27
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2004,28.2
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2005,24
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2006,18.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2007,-23
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2008,-27.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2009,-29.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2010,-39.7
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2011,-57.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2012,-36
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2013,-40.1
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2014,-50.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2015,-47.3
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2016,-32.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2017,-45.3
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2018,-42.3
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2019,-52.9
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2020,-69.6
"Haida Gwaii","Chum",801,"East Haida Gwaii","spawner",2021,-77.1
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1954,NA
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1955,NA
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1956,NA
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1957,NA
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1958,145.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1959,67.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1960,29.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1961,36.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1962,-14.1
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1963,-26.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1964,0.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1965,62.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1966,110.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1967,145.6
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1968,216.9
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1969,173.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1970,87.9
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1971,65
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1972,24
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1973,27.4
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1974,21.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1975,44.9
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1976,47.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1977,119.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1978,133.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1979,128.6
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1980,68.4
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1981,45.4
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1982,51.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1983,37.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1984,50.5
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1985,107.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1986,162.9
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1987,148
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1988,137.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1989,94.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1990,15.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1991,-50.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1992,-67.6
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1993,-63.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1994,-59.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1995,-46
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1996,-25.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1997,4.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1998,-4.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",1999,-3.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2000,-12.9
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2001,-20.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2002,-40.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2003,-40.1
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2004,-62.1
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2005,-72.8
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2006,-63.1
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2007,-55.2
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2008,-67.3
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2009,-40.7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2010,7
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2011,21.5
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2012,-28.6
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2013,-28.6
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2014,-53.4
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2015,-64
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2016,-77.5
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2017,-80.4
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2018,-79.5
"Haida Gwaii","Chum",802,"North Haida Gwaii","spawner",2019,-74
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1954,NA
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1955,NA
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1956,NA
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1957,NA
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1958,26.3
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1959,-17.3
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1960,-8.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1961,7.7
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1962,-12.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1963,-7.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1964,57.7
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1965,70.6
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1966,77
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1967,90.6
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1968,91.4
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1969,50.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1970,69.1
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1971,59.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1972,51.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1973,31.7
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1974,13
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1975,-11
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1976,-30.4
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1977,-35.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1978,-41.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1979,-36.1
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1980,-20.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1981,-15.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1982,-12.8
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1983,-13.2
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1984,-14.9
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1985,-16.4
"Haida Gwaii","Chum",803,"West Haida Gwaii","spawner",1986,-5.3
